0.000010 100.367454
0.000011 102.749794
0.000012 100.097101
0.000013 101.265217
0.000014 100.978258
0.000016 102.121472
0.000017 99.802746
0.000019 100.416104
0.000021 100.863425
0.000023 100.913301
0.000025 100.452594
0.000028 100.478802
0.000030 100.580922
0.000033 100.609442
0.000036 100.420522
0.000040 100.487068
0.000044 100.425773
0.000048 100.387239
0.000052 100.356774
0.000058 100.293974
0.000063 100.285276
0.000069 100.256399
0.000076 100.188321
0.000083 100.142794
0.000091 100.203117
0.000100 100.179048
0.000110 170141100000000000685383769853903503360.000000
0.000120 170141100000000000685383769853903503360.000000
0.000132 170141100000000000685383769853903503360.000000
0.000145 170141100000000000685383769853903503360.000000
0.000158 170141100000000000685383769853903503360.000000
0.000174 170141100000000000685383769853903503360.000000
0.000191 170141100000000000685383769853903503360.000000
0.000209 170141100000000000685383769853903503360.000000
0.000229 170141100000000000685383769853903503360.000000
0.000251 170141100000000000685383769853903503360.000000
0.000275 170141100000000000685383769853903503360.000000
0.000302 170141100000000000685383769853903503360.000000
0.000331 170141100000000000685383769853903503360.000000
0.000363 170141100000000000685383769853903503360.000000
0.000398 971.829615
0.000437 768.682584
0.000479 611.297580
0.000525 488.668692
0.000575 392.780466
0.000631 317.421688
0.000692 257.838614
0.000759 210.486119
0.000832 172.586560
0.000912 142.265085
0.001000 120.325004
0.001096 103.242023
0.001202 101.355896
0.001318 100.958591
0.001445 100.019810
0.001585 100.030649
0.001738 100.019596
0.001905 100.010943
0.002089 100.099757
0.002291 99.662551
0.002512 99.982594
0.002754 99.917053
0.003020 99.976488
0.003311 99.987930
0.003631 99.747901
0.003981 99.935494
0.004365 99.997082
0.004786 99.996790
0.005248 99.997440
0.005754 99.872284
0.006310 99.993002
0.006918 100.001150
0.007586 99.996802
0.008318 99.937673
0.009120 100.000276
0.010000 99.917045
0.010965 99.810361
0.012023 99.998759
0.013183 99.953986
0.014454 99.817265
0.015849 99.998364
0.017378 100.086250
0.019055 99.974923
0.020893 99.868552
0.022909 99.988837
0.025119 99.995478
0.027542 99.991262
0.030200 99.916429
0.033113 100.050911
0.036308 99.980347
0.039811 99.997570
0.043652 99.954580
0.047863 99.799838
0.052481 99.897048
0.057544 99.999948
0.063096 99.978506
0.069183 99.879464
0.075858 99.983478
0.083176 99.996924
0.091201 99.993259
0.100000 99.933775
